"","id_parcel","logerror","date","type_aircon","type_architectural","area_basement","num_bathroom","num_bedroom","type_framing","type_quality","num_bathroom_calc","type_deck","area_firstfloor_finished","area_total_calc","area_live_finished","area_liveperi_finished","area_total_finished","area_unknown","area_base","fips","num_fireplace","num_bath","num_garage","area_garage","flag_tub","type_heating","latitude","longitude","area_lot","num_pool","area_pool","pooltypeid10","pooltypeid2","pooltypeid7","zoning_landuse_county","type_zoning_landuse","zoning_property","rawcensustractandblock","region_city","region_county","region_neighbor","region_zip","num_room","type_story","num_75_bath","type_material","num_unit","area_patio","area_shed","build_year","num_story","flag_fireplace","tax_building","tax_total","tax_year","tax_land","tax_property","tax_delinquency","tax_delinquency_year","censustractandblock"
"805",10738862,0.0779,"2016-09-23",1,NA,NA,3,3,NA,4,3,NA,NA,2418,2418,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34162569,-118757986,7083,NA,NA,NA,NA,NA,"0100",261,"AHR17000*",60378003.324001,9840,3101,155228,96336,0,NA,NA,NA,1,NA,NA,1980,NA,0,48527,113375,2015,64848,1486.15,0,NA,60378003324001
"806",10738897,-0.0263,"2016-03-24",1,NA,NA,3,3,NA,4,3,NA,NA,2418,2418,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34159505,-118757207,7598,1,NA,NA,NA,1,"0101",261,"AHR17000*",60378003.324001,9840,3101,764099,96336,0,NA,NA,NA,1,NA,NA,1979,NA,0,272354,498209,2015,225855,5829.8,0,NA,60378003324001
"807",10738982,0.0198,"2016-07-20",1,NA,NA,1,1,NA,4,1,NA,NA,681,681,NA,NA,NA,NA,6037,NA,1,NA,NA,0,2,34155900,-118761000,377596,1,NA,NA,NA,1,"010C",266,"AHRPD15000",60378003.324006,9840,3101,NA,96336,0,NA,NA,NA,1,NA,NA,1985,NA,0,109718,262509,2015,152791,3206.88,0,NA,60378003324006
"808",10738983,0.0149,"2016-08-16",1,NA,NA,1,1,NA,4,1,NA,NA,666,666,NA,NA,NA,NA,6037,NA,1,NA,NA,0,2,34155900,-118761000,377596,1,NA,NA,NA,1,"010C",266,"AHRPD15000",60378003.324006,9840,3101,764098,96336,0,NA,NA,NA,1,NA,NA,1985,NA,0,109289,208933,2015,99644,2601.71,0,NA,60378003324006
"809",10738987,-0.0398,"2016-06-24",1,NA,NA,2,2,NA,4,2,NA,NA,1227,1227,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34155900,-118761000,377596,1,NA,NA,NA,1,"010C",266,"AHRPD15000",60378003.324006,9840,3101,NA,96336,0,NA,NA,NA,1,NA,NA,1985,NA,0,80777,106952,2015,26175,1552.6,0,NA,60378003324006
"810",10738991,-0.0131,"2016-02-23",1,NA,NA,2,1,NA,4,2,NA,NA,886,886,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34155900,-118761000,377596,1,NA,NA,NA,1,"010C",266,"AHRPD15000",60378003.324006,9840,3101,NA,96336,0,NA,NA,NA,1,NA,NA,1985,NA,0,139961,191600,2015,51639,4021.19,0,NA,60378003324006
"811",10738998,-0.1393,"2016-06-07",1,NA,NA,1,2,NA,4,1,NA,NA,1016,1016,NA,NA,NA,NA,6037,NA,1,NA,NA,0,2,34155900,-118761000,377596,1,NA,NA,NA,1,"010C",266,"AHRPD15000",60378003.324006,9840,3101,NA,96336,0,NA,NA,NA,1,NA,NA,1985,NA,0,147214,245178,2015,97964,3103.31,0,NA,60378003324006
"812",10739030,0.0119,"2016-07-28",1,NA,NA,2,2,NA,4,2,NA,NA,1227,1227,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34155900,-118761000,377596,1,NA,NA,NA,1,"010C",266,"AHRPD15000",60378003.324006,9840,3101,764098,96336,0,NA,NA,NA,1,NA,NA,1984,NA,0,164654,256151,2015,91497,3236.07,0,NA,60378003324006
"813",10739089,-0.0253,"2016-06-01",1,NA,NA,3,4,NA,4,3,NA,NA,3163,3163,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34159269,-118758482,7228,NA,NA,NA,NA,NA,"0100",261,"AHR17000*",60378003.324006,9840,3101,NA,96336,0,NA,NA,NA,1,NA,NA,1979,NA,0,421577,702624,2015,281047,8262.74,0,NA,60378003324006
"814",10739099,0.0431,"2016-06-20",1,NA,NA,4,4,NA,4,4,NA,NA,3271,3271,NA,NA,NA,NA,6037,NA,4,NA,NA,0,2,34161889,-118759207,6780,1,NA,NA,NA,1,"0101",261,"AHR17000*",60378003.324004,9840,3101,NA,96336,0,NA,NA,NA,1,NA,NA,1980,NA,0,333443,635723,2015,302280,7512.31,0,NA,60378003324004
"815",10739100,-0.0253,"2016-04-29",1,NA,NA,3,3,NA,4,3,NA,NA,2620,2620,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34161706,-118759202,7094,1,NA,NA,NA,1,"0101",261,"AHR17000*",60378003.324004,9840,3101,764099,96336,0,NA,NA,NA,1,NA,NA,1980,NA,0,286666,477770,2015,191104,5704.16,0,NA,60378003324004
"816",10739129,0.0315,"2016-07-20",1,NA,NA,2,3,NA,4,2,NA,NA,2457,2457,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34165511,-118759528,10248,1,NA,NA,NA,1,"0100",261,"AHR17000*",60378003.324003,9840,3101,155228,96336,0,NA,NA,NA,1,NA,NA,1980,NA,0,394209,623539,2015,229330,7356.87,0,NA,60378003324003
"817",10739198,0.0459,"2016-07-06",1,NA,NA,3,3,NA,4,3,NA,NA,2695,2695,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34166031,-118759092,11089,NA,NA,NA,NA,NA,"0100",261,"AHR17000*",60378003.326007,9840,3101,NA,96336,0,NA,NA,NA,1,NA,NA,1981,NA,0,175177,554367,2015,379190,6589.51,0,NA,60378003326007
"818",10739291,0.0247,"2016-07-18",1,NA,NA,4,3,NA,4,4,NA,NA,3170,3170,NA,NA,NA,NA,6037,NA,4,NA,NA,0,2,34165615,-118762919,9823,1,NA,NA,NA,1,"010D",269,"AHRPD51V-R",60378003.326003,9840,3101,764097,96336,0,NA,NA,NA,1,NA,NA,1982,NA,0,270790,370137,2015,99347,4526.57,0,NA,60378003326003
"819",10739323,-0.0398,"2016-05-24",1,NA,NA,3,4,NA,4,3,NA,NA,3163,3163,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34166604,-118766625,14772,1,NA,NA,NA,1,"010D",269,"AHRPD51U-R",60378003.326003,9840,3101,NA,96336,0,NA,NA,NA,1,NA,NA,1982,NA,0,268575,750033,2015,481458,8910.34,0,NA,60378003326003
"820",10739352,-0.0111,"2016-03-11",1,NA,NA,4,4,NA,1,4,NA,NA,4043,4043,NA,NA,NA,NA,6037,NA,4,NA,NA,0,2,34162601,-118709791,20109,1,NA,NA,NA,1,"0101",261,"LCA21*",60378003.282001,NA,3101,NA,96337,0,NA,NA,NA,1,NA,NA,2003,NA,0,833833,1675316,2015,841483,21417.88,0,NA,60378003282001
"821",10739397,-0.2083,"2016-07-25",1,NA,NA,2,3,NA,4,2,NA,NA,1514,1514,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34147068,-118736520,19219,NA,NA,NA,NA,NA,"0100",261,"AHRA20000*",60378003.272009,9840,3101,NA,96336,0,NA,NA,NA,1,NA,NA,1976,NA,0,144241,721423,2015,577182,9442.26,0,NA,60378003272009
"822",10739404,-0.1267,"2016-04-21",NA,NA,NA,1,2,NA,7,1,NA,NA,940,940,NA,NA,NA,NA,6037,NA,1,NA,NA,0,7,34145673,-118736808,21906,NA,NA,NA,NA,NA,"0100",261,"AHRA20000-",60378003.272009,9840,3101,NA,96336,0,NA,NA,NA,1,NA,NA,1939,NA,0,61455,553129,2015,491674,6597.54,0,NA,60378003272009
"823",10739466,0.0402,"2016-06-24",1,NA,NA,3,5,NA,4,3,NA,NA,2959,2959,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34145364,-118711895,9282,1,NA,NA,NA,1,"0101",261,"LCR110000*",60378003.281051,37688,3101,NA,96336,0,NA,NA,NA,1,NA,NA,1972,NA,0,110040,125521,2015,15481,1831.19,0,NA,60378003281051
"824",10739520,0.0971,"2016-05-12",NA,NA,NA,2,3,NA,7,2,NA,NA,1598,1598,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34158683,-118696531,9082,NA,NA,NA,NA,NA,"0100",261,"LCR19500*",60378002.03204,37688,3101,NA,96337,0,NA,NA,NA,1,NA,NA,1964,NA,0,101894,345418,2015,243524,4282.55,0,NA,60378002032040
"825",10739524,0.1345,"2016-05-26",NA,NA,NA,2,5,NA,7,2,NA,NA,1850,1850,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34158951,-118697421,10853,NA,NA,NA,NA,NA,"0100",261,"LCR19500*",60378002.03204,37688,3101,NA,96337,0,NA,NA,NA,1,NA,NA,1964,NA,0,136800,680000,2015,543200,8307.46,0,NA,60378002032040
"826",10739534,-0.006,"2016-07-12",NA,NA,NA,2,5,NA,7,2,NA,NA,1850,1850,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34159828,-118698188,9593,NA,NA,NA,NA,NA,"0100",261,"LCR19500*",60378002.03204,37688,3101,NA,96337,0,NA,NA,NA,1,NA,NA,1964,NA,0,114958,574815,2015,459857,6903.24,0,NA,60378002032040
"827",10739561,-0.1256,"2016-07-26",1,NA,NA,2,5,NA,7,2,NA,NA,1598,1598,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34160251,-118697932,9570,1,NA,NA,NA,1,"0101",261,"LCR19500*",60378002.032032,37688,3101,NA,96337,0,NA,NA,NA,1,NA,NA,1964,NA,0,124600,596509,2015,471909,7117.91,0,NA,60378002032032
"828",10739631,0.0825,"2016-10-06",1,NA,NA,2,5,NA,7,2,NA,NA,1850,1850,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34159100,-118695028,9340,NA,NA,NA,NA,NA,"0100",261,"LCR19500*",60378002.032032,37688,3101,NA,96337,0,NA,NA,NA,1,NA,NA,1964,NA,0,99896,499498,2015,399602,5956.4,0,NA,60378002032032
"829",10739659,0.0296,"2016-03-31",1,NA,NA,2,4,NA,7,2,NA,NA,1781,1781,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34157066,-118696245,10907,NA,NA,NA,NA,NA,"0100",261,"LCR19500*",60378002.032052,37688,3101,NA,96337,0,NA,NA,NA,1,NA,NA,1964,NA,0,52197,66449,2015,14252,1075.29,0,NA,60378002032052
"830",10739666,0.006,"2016-06-23",1,NA,NA,3,5,NA,4,3,NA,NA,2464,2464,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34156481,-118697007,9819,1,NA,NA,NA,1,"0101",261,"LCR19500*",60378002.032033,37688,3101,NA,96337,0,NA,NA,NA,1,NA,NA,1964,NA,0,164110,621860,2015,457750,7442.18,0,NA,60378002032033
"831",10739685,-0.0243,"2016-08-22",1,NA,NA,2,4,NA,7,2,NA,NA,1804,1804,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34155532,-118694485,7899,NA,NA,NA,NA,NA,"0100",261,"LCR19500*",60378002.032052,37688,3101,NA,96337,0,NA,NA,NA,1,NA,NA,1964,NA,0,113218,446728,2015,333510,5428.48,0,NA,60378002032052
"832",10739718,0.0853,"2016-07-29",1,NA,NA,3,4,NA,7,3,NA,NA,1804,1804,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34154952,-118694135,12114,NA,NA,NA,NA,NA,"0100",261,"LCR19500*",60378002.032041,37688,3101,NA,96337,0,NA,NA,NA,1,NA,NA,1964,NA,0,55055,69713,2015,14658,1016.66,0,NA,60378002032041
"833",10739814,0.1026,"2016-01-21",NA,NA,NA,2,5,NA,7,2,NA,NA,1850,1850,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34163273,-118696223,8413,1,NA,NA,NA,1,"0101",261,"LCR112000*",60378002.032029,37688,3101,NA,96337,0,NA,NA,NA,1,NA,NA,1965,NA,0,152316,566381,2015,414065,6783.38,0,NA,60378002032029
"834",10739871,-0.1154,"2016-03-24",1,NA,NA,3,4,NA,7,3,NA,NA,1804,1804,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34162026,-118698649,14991,1,NA,NA,NA,1,"0101",261,"LCR112000*",60378002.032028,37688,3101,NA,96337,0,NA,NA,NA,1,NA,NA,1964,NA,0,155268,463890,2015,308622,6968.86,0,NA,60378002032028
"835",10739910,0.0402,"2016-02-23",1,NA,NA,1,1,NA,7,1,NA,NA,1091,1091,NA,NA,NA,NA,6037,NA,1,NA,NA,0,2,34164463,-118697693,202973,1,NA,NA,NA,1,"010C",266,"LCR2*",60378002.032022,37688,3101,NA,96337,0,NA,NA,NA,1,NA,NA,1965,NA,0,79000,357000,2015,278000,4329.67,0,NA,60378002032022
"836",10739918,-0.0294,"2016-07-01",1,NA,NA,3,4,NA,7,3,NA,NA,1809,1809,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34164463,-118697693,202973,1,NA,NA,NA,1,"010C",266,"LCR2*",60378002.032022,37688,3101,NA,96337,0,NA,NA,NA,1,NA,NA,1965,NA,0,55264,58908,2015,3644,979.32,0,NA,60378002032022
"837",10739930,0.004,"2016-05-19",NA,NA,NA,3,4,NA,7,3,NA,NA,1809,1809,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34164463,-118697693,202973,1,NA,NA,NA,1,"010C",266,"LCR2*",60378002.032022,37688,3101,NA,96337,0,NA,NA,NA,1,NA,NA,1965,NA,0,110376,360143,2015,249767,4378.28,0,NA,60378002032022
"838",10739973,0.005,"2016-03-23",1,NA,NA,2,3,NA,4,2,NA,NA,1484,1484,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34166900,-118695000,365398,1,NA,NA,NA,1,"010C",266,"LCR2*",60378002.032022,37688,3101,NA,96337,0,NA,NA,NA,1,NA,NA,1980,NA,0,153053,386069,2015,233016,4665.63,0,NA,60378002032022
"839",10739975,-0.0121,"2016-07-21",1,NA,NA,3,3,NA,4,3,NA,NA,1352,1352,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34168000,-118695000,90265,1,NA,NA,NA,1,"010C",266,"LCR2*",60378002.032022,37688,3101,NA,96337,0,NA,NA,NA,1,NA,NA,1981,NA,0,126813,412859,2015,286046,5040.1,0,NA,60378002032022
"840",10740007,0.0917,"2016-07-18",1,NA,NA,2,3,NA,4,2,NA,NA,1374,1374,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34168100,-118694000,107689,1,NA,NA,NA,1,"010C",266,"LCR2*",60378002.032022,37688,3101,NA,96337,0,NA,NA,NA,1,NA,NA,1983,NA,0,121000,431000,2015,310000,5450.53,0,NA,60378002032022
"841",10740012,0.002,"2016-05-12",1,NA,NA,3,3,NA,7,3,NA,NA,1503,1503,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34168100,-118694000,107689,1,NA,NA,NA,1,"010C",266,"LCR2*",60378002.032022,37688,3101,NA,96337,0,NA,NA,NA,1,NA,NA,1983,NA,0,92600,435000,2015,342400,5800.53,0,NA,60378002032022
"842",10740020,0.0705,"2016-06-23",1,NA,NA,3,3,NA,7,3,NA,NA,1465,1465,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34168100,-118694000,107689,1,NA,NA,NA,1,"010C",266,"LCR2*",60378002.032022,37688,3101,NA,96337,0,NA,NA,NA,1,NA,NA,1983,NA,0,175959,234654,2015,58695,2956.34,0,NA,60378002032022
"843",10740037,0.0198,"2016-07-20",1,NA,NA,3,3,NA,4,3,NA,NA,1352,1352,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34165900,-118696000,153876,1,NA,NA,NA,1,"010C",266,"LCR2*",60378002.032022,37688,3101,NA,96337,0,NA,NA,NA,1,NA,NA,1987,NA,0,325000,465000,2015,140000,5549.63,0,NA,60378002032022
"844",10740070,-0.005,"2016-05-20",1,NA,NA,3,3,NA,4,3,NA,NA,1648,1648,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34165200,-118697000,110001,1,NA,NA,NA,1,"010C",266,"LCR2*",60378002.032022,37688,3101,NA,96337,0,NA,NA,NA,1,NA,NA,1989,NA,0,142000,503000,2015,361000,6062.3,0,NA,60378002032022
"845",10740086,0.0325,"2016-10-13",1,NA,NA,3,3,NA,4,3,NA,NA,1648,1648,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34165200,-118697000,110001,1,NA,NA,NA,1,"010C",266,"LCR2*",60378002.032022,37688,3101,NA,96337,0,NA,NA,NA,1,NA,NA,1989,NA,0,194074,313528,2015,119454,3931.86,0,NA,60378002032022
"846",10740142,-0.0534,"2016-04-20",1,NA,NA,2,2,NA,4,2,NA,NA,1679,1679,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34145770,-118710802,10072,NA,NA,NA,NA,NA,"0100",261,"LCR110000*",60378003.281035,NA,3101,NA,96336,0,NA,NA,NA,1,NA,NA,1968,NA,0,230638,594272,2015,363634,7067.27,0,NA,60378003281035
"847",10740168,0.0917,"2016-02-16",1,NA,NA,3,5,NA,4,3,NA,NA,2903,2903,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34144814,-118713646,12930,1,NA,NA,NA,1,"0101",261,"LCR110000*",60378003.28105,37688,3101,NA,96336,0,NA,NA,NA,1,NA,NA,1970,NA,0,201542,520481,2015,318939,6300.2,0,NA,60378003281050
"848",10740182,0.0139,"2016-01-08",1,NA,NA,3,5,NA,4,3,NA,NA,3251,3251,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34144093,-118715164,9475,1,NA,NA,NA,1,"0101",261,"LCR110000*",60378003.281035,37688,3101,NA,96336,0,NA,NA,NA,1,NA,NA,1970,NA,0,447753,858109,2015,410356,10109.76,0,NA,60378003281035
"849",10740257,0.0392,"2016-03-25",1,NA,NA,4,4,NA,1,4,NA,NA,4043,4043,NA,NA,NA,NA,6037,NA,4,NA,NA,0,2,34163302,-118704233,35452,1,NA,NA,NA,1,"0101",261,"LCA21*",60378003.282001,NA,3101,NA,96337,0,NA,NA,NA,1,NA,NA,2001,NA,0,965817,1327339,2015,361522,17498.87,0,NA,60378003282001
"850",10740387,-0.009,"2016-08-26",1,NA,NA,3,5,NA,4,3,NA,NA,2959,2959,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34146196,-118712966,10200,NA,NA,NA,NA,NA,"0100",261,"LCR110000*",60378003.281049,37688,3101,NA,96336,0,NA,NA,NA,1,NA,NA,1974,NA,0,188393,941978,2015,753585,11046.69,0,NA,60378003281049
"851",10740446,-0.2169,"2016-06-28",1,NA,NA,3,2,NA,4,3,NA,NA,1572,1572,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34155476,-118697360,869,1,NA,NA,NA,1,"010C",266,"LCR3*",60378003.281026,37688,3101,NA,96337,0,NA,NA,NA,1,NA,NA,1980,NA,0,130000,427000,2015,297000,5127.94,0,NA,60378003281026
"852",10740454,0.0411,"2016-06-07",1,NA,NA,3,3,NA,4,3,NA,NA,1595,1595,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34155222,-118696969,889,1,NA,NA,NA,1,"010C",266,"LCR3*",60378003.281026,37688,3101,NA,96337,0,NA,NA,NA,1,NA,NA,1980,NA,0,196087,329101,2015,133014,4174.44,0,NA,60378003281026
"853",10740455,-0.0222,"2016-03-23",1,NA,NA,2,3,NA,4,2,NA,NA,1595,1595,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34155054,-118696857,892,1,NA,NA,NA,1,"010C",266,"LCR3*",60378003.281026,37688,3101,NA,96337,0,NA,NA,NA,1,NA,NA,1980,NA,0,159424,221857,2015,62433,2886.57,0,NA,60378003281026
"854",10740459,0.0373,"2016-08-01",1,NA,NA,2,3,NA,4,2,NA,NA,1595,1595,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34154864,-118696948,885,1,NA,NA,NA,1,"010C",266,"LCR3*",60378003.281026,37688,3101,NA,96337,0,NA,NA,NA,1,NA,NA,1980,NA,0,190813,383758,2015,192945,4791.15,0,NA,60378003281026
"855",10740513,0.009,"2016-05-27",1,NA,NA,3,3,NA,4,3,NA,NA,1595,1595,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34156893,-118697941,857,1,NA,NA,NA,1,"010C",266,"LCR3*",60378002.032038,37688,3101,NA,96337,0,NA,NA,NA,1,NA,NA,1982,NA,0,131718,219521,2015,87803,2860.2,0,NA,60378002032038
"856",10740544,0.0218,"2016-02-01",1,NA,NA,3,3,NA,4,3,NA,NA,1595,1595,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34156886,-118698638,870,1,NA,NA,NA,1,"010C",266,"LCR3*",60378003.281022,37688,3101,NA,96337,0,NA,NA,NA,1,NA,NA,1983,NA,0,161731,281961,2015,120230,3642.54,0,NA,60378003281022
"857",10740631,0.063,"2016-10-12",1,NA,NA,3,3,NA,4,3,NA,NA,1726,1726,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34159200,-118701000,1089,1,NA,NA,NA,1,"010D",269,"LCC2*",60378003.28201,37688,3101,NA,96337,0,NA,NA,NA,1,NA,NA,1987,NA,0,156033,479108,2015,323075,5795.81,0,NA,60378003282010
"858",10740633,-0.009,"2016-10-11",1,NA,NA,3,2,NA,4,3,NA,NA,1265,1265,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34159300,-118701000,745,1,NA,NA,NA,1,"010D",269,"LCC2*",60378003.28201,37688,3101,NA,96337,0,NA,NA,NA,1,NA,NA,1987,NA,0,222000,370000,2015,148000,4545.17,0,NA,60378003282010
"859",10740656,0.0237,"2016-07-06",1,NA,NA,3,2,NA,4,3,NA,NA,1265,1265,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34159900,-118702000,730,1,NA,NA,NA,1,"010D",269,"LCC2*",60378003.28201,37688,3101,NA,96337,0,NA,NA,NA,1,NA,NA,1987,NA,0,189059,252317,2015,63258,3217.3,0,NA,60378003282010
"860",10740663,-0.002,"2016-07-26",1,NA,NA,3,2,NA,4,3,NA,NA,1265,1265,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34160000,-118701000,754,1,NA,NA,NA,1,"010D",269,"LCC2*",60378002.032039,37688,3101,NA,96337,0,NA,NA,NA,1,NA,NA,1987,NA,0,137495,328376,2015,190881,4075.49,0,NA,60378002032039
"861",10740674,0.0392,"2016-09-07",1,NA,NA,3,2,NA,4,3,NA,NA,1265,1265,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34159500,-118701000,897,1,NA,NA,NA,1,"010D",269,"LCC2*",60378003.28201,37688,3101,NA,96337,0,NA,NA,NA,1,NA,NA,1987,NA,0,254342,361990,2015,107648,4454.78,0,NA,60378003282010
"862",10740702,0.005,"2016-06-21",1,NA,NA,3,3,NA,4,3,NA,NA,1726,1726,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34158800,-118701000,1157,1,NA,NA,NA,1,"010D",269,"LCC2*",60378002.032039,37688,3101,NA,96337,0,NA,NA,NA,1,NA,NA,1987,NA,0,189671,440348,2015,250677,5436.27,0,NA,60378002032039
"863",10740727,-0.0222,"2016-09-19",1,NA,NA,3,3,NA,4,3,NA,NA,1540,1540,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34158100,-118700000,1542,1,NA,NA,NA,1,"010D",269,"LCC2*",60378002.032034,37688,3101,NA,96337,0,NA,NA,NA,1,NA,NA,1987,NA,0,185164,389089,2015,203925,4772.2,0,NA,60378002032034
"864",10740738,0.0198,"2016-03-18",1,NA,NA,3,2,NA,4,3,NA,NA,1265,1265,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34157700,-118700000,770,1,NA,NA,NA,1,"010D",269,"LCC2*",60378003.282011,37688,3101,NA,96337,0,NA,NA,NA,1,NA,NA,1987,NA,0,163937,323262,2015,159325,4095.6,0,NA,60378003282011
"865",10740756,0.0139,"2016-02-03",1,NA,NA,3,2,NA,4,3,NA,NA,1265,1265,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34158000,-118700000,801,1,NA,NA,NA,1,"010D",269,"LCC2*",60378003.282011,37688,3101,NA,96337,0,NA,NA,NA,1,NA,NA,1987,NA,0,214245,287402,2015,73157,3613.18,0,NA,60378003282011
"866",10740806,0.0305,"2016-08-05",1,NA,NA,6,5,NA,10,6,NA,NA,5147,5147,NA,NA,NA,NA,6037,NA,6,NA,NA,0,2,34162865,-118707686,19717,1,NA,NA,NA,1,"010D",269,"LCA21*",60378003.282001,NA,3101,NA,96337,0,NA,NA,NA,1,NA,NA,2001,NA,0,1130000,2e+06,2015,870000,20143.05,0,NA,60378003282001
"867",10740819,0.0149,"2016-08-31",1,NA,NA,6,5,NA,10,6,NA,NA,6869,6869,NA,NA,NA,NA,6037,NA,6,NA,NA,0,2,34163048,-118708408,12566,1,NA,NA,NA,1,"010D",269,"LCA21*",60378003.282001,NA,3101,NA,96337,0,NA,NA,NA,1,NA,NA,2004,NA,0,1373176,2056002,2015,682826,25822.79,0,NA,60378003282001
"868",10740866,0.4041,"2016-06-21",1,NA,NA,3,4,NA,4,3,NA,NA,1972,1972,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34151005,-118762125,6150,NA,NA,NA,NA,NA,"010D",269,"AHRPD10000",60378003.241012,9840,3101,NA,96336,0,NA,NA,NA,1,NA,NA,1968,NA,0,359944,665995,2015,306051,7886.22,0,NA,60378003241012
"869",10740901,0.003,"2016-08-26",1,NA,NA,2,4,NA,7,2,NA,NA,1872,1872,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34152114,-118761516,6770,NA,NA,NA,NA,NA,"010D",269,"AHRPD70005",60378003.241005,9840,3101,NA,96336,0,NA,NA,NA,1,NA,NA,1971,NA,0,138700,696000,2015,557300,8031.84,0,NA,60378003241005
"870",10740921,-0.1256,"2016-09-12",NA,NA,NA,2,3,NA,7,2,NA,NA,2068,2068,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34152022,-118763071,5163,NA,NA,NA,NA,NA,"010D",269,"AHRPD70005",60378003.241005,9840,3101,NA,96336,0,NA,NA,NA,1,NA,NA,1969,NA,0,67092,82573,2015,15481,1292.42,0,NA,60378003241005
"871",10740953,0.001,"2016-04-27",1,NA,NA,3,4,NA,4,3,NA,NA,1972,1972,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34152762,-118762884,5653,NA,NA,NA,NA,NA,"010D",269,"AHRPD70005",60378003.241006,9840,3101,NA,96336,0,NA,NA,NA,1,NA,NA,1968,NA,0,188000,725000,2015,537000,8351.18,0,NA,60378003241006
"872",10741013,0.0159,"2016-07-28",1,NA,NA,3,4,NA,4,3,NA,NA,2610,2610,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34152963,-118761209,8832,1,NA,NA,NA,1,"0101",261,"AHR17000-C",60378003.241003,9840,3101,764090,96336,0,NA,NA,NA,1,NA,NA,1982,NA,0,315516,710668,2015,395152,8344.6,0,NA,60378003241003
"873",10741056,0.0807,"2016-06-03",1,NA,NA,4,5,NA,4,4,NA,NA,3706,3706,NA,NA,NA,NA,6037,NA,4,NA,NA,0,2,34153629,-118759724,7884,1,NA,NA,NA,1,"0101",261,"AHR17000-C",60378003.241004,9840,3101,NA,96336,0,NA,NA,NA,1,NA,NA,1985,NA,0,455000,1033000,2015,578000,11924.71,0,NA,60378003241004
"874",10741060,0.006,"2016-06-14",1,NA,NA,3,4,NA,4,3,NA,NA,2436,2436,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34154172,-118759446,6761,1,NA,NA,NA,1,"0101",261,"AHR17000-C",60378003.241004,9840,3101,NA,96336,0,NA,NA,NA,1,NA,NA,1982,NA,0,287954,453435,2015,165481,5423.95,0,NA,60378003241004
